Date,Eur HY,Eur HY BB,Eur HY B,US HY,US HY BB,US HY B,Eur IG BBB,US IG BBB,Eur LL,Eur LL B,US LL,US LL B,Eur CLO AAA,Eur CLO BBB,Eur CLO BB,US CLO AAA,US CLO BBB,US CLO BB,Xover,CdxHy,Eur AT1,Pe AT1,Usd AT1,Gbp IG BBB,Eur HY CCC,US HY CCC,Pe HY,Pe HY BB,Pe HY B,Pe HY CCC
2015-06-02,349.0,239.0,429.0,438.0,288.0,446.0,96.0,180.0,,,508.0,562.0,,,,,,,290.5,338.111,445.1387092,445.42249469999996,405.86127910000016,,1163.1643060000001,892.4769514000003,348.3216483,238.20359900000003,428.46078439999997,1163.1643060000001
2015-06-03,346.0,236.0,423.0,435.0,285.0,443.0,96.0,179.0,,,508.0,563.0,,,,,,,289.75,342.98,438.086715,436.8478046,400.7678617,,1157.433505,889.2039648,344.9003123,235.5565676,423.0655948,1157.433505
2015-06-04,351.0,241.0,431.0,445.0,294.0,454.0,98.0,180.0,494.0,506.0,509.0,564.0,,,,,,,298.0,346.089,444.038455,442.8122267,408.17118680000004,,1165.051813,898.2262492999997,350.8133101,240.5794757,430.45583899999997,1165.051813
2015-06-05,355.0,243.0,436.0,445.0,293.0,455.0,98.0,179.0,,,509.0,565.0,131.0,355.0,530.0,,,,305.5,351.69,447.1253638,445.0277056,406.70538819999996,,1169.509232,899.2836696,353.84256789999995,242.3727526,436.1293829,1169.509232
2015-06-08,354.0,243.0,435.0,450.0,298.0,459.0,98.0,180.0,,,510.0,567.0,,,,145.0,390.0,597.5,314.0,353.76,446.920347,445.6384862,410.1875293,,1160.955528,905.2830172,352.88322239999997,242.14149780000002,434.63166910000007,1160.955528
2015-06-09,355.0,244.0,434.0,455.0,301.0,465.0,99.0,181.0,,,511.0,569.0,130.0,355.0,530.0,,,,313.25,355.402,450.3044034,448.9905686000001,413.32083439999997,,1164.204454,912.5449593000001,354.31584289999995,244.059322,433.99197069999997,1164.204454
2015-06-10,361.0,249.0,442.0,449.0,295.0,459.0,101.0,181.0,,,512.0,570.0,131.0,355.0,537.5,,,,298.5,350.648,453.9006359,451.8683666,412.8378275,,1168.230708,908.7214866,359.8662724,248.49460359999998,442.0777241,1168.230708
2015-06-11,361.0,249.0,442.0,451.0,298.0,460.0,101.0,182.0,496.0,507.0,513.0,570.0,,,,,,,298.5,348.30300000000005,449.5455483,448.59405210000006,411.517209,,1171.504782,906.9736449999999,360.178223,248.4612557,442.59043610000003,1171.504782
2015-06-12,365.0,251.0,449.0,452.0,299.0,461.0,100.0,181.0,,,514.0,572.0,,,,145.0,400.0,607.5,306.0,358.025,454.0406176,453.0508044,413.2071582,,1180.603785,910.1004487,363.9333896,250.6112444,449.22214800000006,1180.603785
2015-06-15,376.0,259.0,464.0,459.0,306.0,470.0,102.0,183.0,,,515.0,573.0,130.0,360.0,545.0,145.0,400.0,612.5,321.0,368.186,465.0658973999999,462.69239189999996,424.2916602,,1223.917464,918.3969365,376.17084750000004,258.75893179999997,465.7046503,1223.917464
2015-06-16,388.0,268.0,480.0,465.0,311.0,476.0,105.0,184.0,,,517.0,575.0,,,,,,,328.0,360.60699999999997,467.52025679999997,465.4273955,427.3177924,,1236.595064,927.5731411,387.6055057,268.26153230000006,481.30712249999993,1236.595064
2015-06-17,392.0,273.0,483.0,465.0,311.0,475.0,108.0,185.0,,,518.0,575.0,,,,145.0,410.0,625.0,337.5,368.81800000000004,468.49748430000005,465.2936182,427.7502499,,1246.403452,924.9398662999997,392.08747239999997,272.7146982,484.6355598999999,1246.403452
2015-06-18,401.0,279.0,490.0,460.0,307.0,470.0,112.0,186.0,503.0,515.0,519.0,577.0,,,,,,,335.0,361.66,473.13918459999996,469.9727949,431.8346693,,1298.1169710000001,921.8201514000001,400.74014510000006,278.6493407,492.2024886,1298.1169710000001
2015-06-19,398.0,278.0,486.0,462.0,309.0,471.0,112.0,187.0,,,519.0,578.0,135.0,365.0,555.0,,,,321.5,361.63300000000004,472.2041437,469.3522666,434.17290660000003,,1280.743897,924.0071525000001,398.3235524,278.3883277,487.3520151000001,1280.743897
2015-06-22,383.0,266.0,466.0,453.0,300.0,462.0,110.0,186.0,,,519.0,578.0,,,,147.5,410.0,625.0,289.5,349.435,453.4209464,452.0796062,418.8216238,,1249.867328,914.9293854,382.82140289999995,265.8834447,467.08702860000005,1249.867328
2015-06-23,373.0,259.0,453.0,452.0,299.0,460.0,107.0,185.0,,,518.0,577.0,132.5,365.0,555.0,,,,288.5,330.1790000000001,445.62178839999996,444.8046341,409.99536839999996,,1210.521265,916.7841092,372.80310430000003,259.0739479,454.6700951,1210.521265
2015-06-24,373.0,259.0,455.0,456.0,303.0,464.0,108.0,186.0,,,520.0,576.0,,,,147.5,415.0,640.0,295.0,338.3119999999999,450.42363380000006,448.18156619999996,411.87192180000005,,1219.765523,922.8124398,373.412142,258.80373990000004,456.15989709999997,1219.765523
2015-06-25,373.0,259.0,454.0,456.0,303.0,464.0,109.0,185.0,501.0,523.0,518.0,576.0,,,,,,,290.0,339.866,451.7056341,449.2380102,411.2715459,,1219.795243,921.9533960000001,373.3205064,259.020414,455.72366550000004,1219.795243
2015-06-26,370.0,256.0,449.0,455.0,301.0,463.0,108.0,185.0,,,519.0,577.0,,,,,,,290.5,341.88699999999994,446.9479305,445.09699680000006,407.4891873,,1215.9834230000001,921.2842607999999,370.0626161,256.395381,450.7577199,1215.9834230000001
2015-06-29,397.0,274.0,485.0,479.0,321.0,489.0,115.0,187.0,,,525.0,584.0,135.0,385.0,600.0,147.5,425.0,650.0,337.0,363.339,469.5762913,467.01810470000004,428.8636767,,1328.058127,954.1666829,397.05055269999997,274.00564269999995,487.3037278,1328.058127
2015-06-30,402.0,280.0,486.0,488.0,330.0,489.0,117.0,187.0,515.0,541.0,524.0,583.0,,,,,,,327.0,354.98199999999997,471.7013103,470.4155975,430.609482,,1362.6400230000004,970.6198226,400.3550544,279.455348,483.4486174,1362.6400230000004
2015-07-01,394.0,275.0,473.0,476.0,319.0,477.0,116.0,186.0,514.0,540.0,523.0,581.0,135.0,370.0,592.5,,,,318.0,348.022,464.85275599999994,463.66629230000007,420.3405851,,1362.526337,953.0424849,392.158796,273.54676489999997,469.81745710000007,1362.526337
2015-07-02,391.0,271.0,470.0,478.0,321.0,480.0,114.0,185.0,,,524.0,581.0,137.5,370.0,592.5,,,,324.25,346.601,461.5934198,460.8805525,420.55443710000003,,1361.5551,953.8432698999999,388.73109689999995,269.93556739999997,466.90044539999997,1361.5551
2015-07-03,392.0,273.0,473.0,478.0,321.0,480.0,114.0,185.0,,,,,137.5,370.0,592.5,,,,324.5,,,,,,,,,,,
2015-07-06,402.0,279.0,487.0,494.0,334.0,495.0,117.0,187.0,,,525.0,582.0,137.5,375.0,595.0,147.5,425.0,650.0,340.0,357.704,473.1001675,471.44489180000005,433.0067063999999,,1391.88709,978.6884855000001,399.2821068,277.8200838,483.97594960000004,1391.88709
2015-07-07,408.0,284.0,497.0,500.0,339.0,502.0,118.0,188.0,,,525.0,583.0,137.5,375.0,595.0,,,,350.0,354.349,478.0886398,477.14482010000006,437.8511333000001,,1396.482039,988.7697532999999,405.87004360000003,283.04397739999996,494.0137621,1396.482039
2015-07-08,414.0,287.0,505.0,508.0,345.0,510.0,121.0,191.0,,,526.0,584.0,,,,,,,346.0,366.57300000000004,479.4168698,478.100759,442.84606950000006,,1421.9921259999999,1002.067651,411.0712048,285.99169839999996,502.2647642,1421.9921259999999
2015-07-09,410.0,284.0,498.0,499.0,336.0,502.0,121.0,191.0,518.0,548.0,525.0,583.0,,,,,,,329.0,364.961,473.84850300000005,472.6430335,435.3838994,,1426.331575,993.9626161,407.52494360000003,283.22201689999997,495.35319699999997,1426.331575
2015-07-10,396.0,273.0,473.0,486.0,324.0,488.0,117.0,190.0,,,524.0,582.0,,,,,,,297.0,350.634,454.8839658,455.266145,419.6980545,,1425.249508,978.559224,394.3576113,271.7569153,471.2365011,1425.249508
2015-07-13,389.0,268.0,463.0,482.0,320.0,483.0,115.0,190.0,,,524.0,581.0,137.5,375.0,595.0,152.5,425.0,650.0,280.0,343.466,447.68350210000006,447.7281932,407.95830789999997,,1402.752821,976.6133943,387.55861780000004,267.1512009,460.94667999999996,1402.752821
2015-07-14,387.0,267.0,460.0,483.0,322.0,485.0,114.0,191.0,,,522.0,580.0,,,,,,,283.0,343.523,451.06700589999997,449.9987278,411.53409680000004,,1395.242471,976.5317723999999,386.1759257,266.5823423,459.22642239999993,1395.242471
2015-07-15,386.0,266.0,460.0,482.0,323.0,485.0,114.0,192.0,,,519.0,579.0,137.5,375.0,595.0,,,,278.0,344.908,451.140866,449.49460939999994,412.43674120000003,,1400.70165,973.1428124,385.4337917,265.21489080000003,459.3122791999999,1400.70165
2015-07-16,378.0,260.0,448.0,480.0,321.0,483.0,112.0,192.0,510.0,545.0,518.0,578.0,137.0,375.0,595.0,,,,267.0,337.54699999999997,441.5683203,441.65428909999997,404.4707069,,1384.719453,970.1824731,376.9261375,258.7831478,447.62859610000004,1384.719453
2015-07-17,373.0,256.0,445.0,484.0,323.0,487.0,109.0,191.0,,,518.0,578.0,,,,,,,264.5,338.38199999999995,440.1971572,440.02861060000004,401.52673960000004,,1365.764753,970.8580493999999,372.4247787,254.9806886,443.99161200000003,1365.764753
2015-07-20,370.0,253.0,440.0,485.0,323.0,489.0,107.0,191.0,,,518.0,577.0,137.0,367.5,592.5,152.5,425.0,650.0,260.25,338.704,438.30857919999994,438.4989027,397.2492024,,1364.05476,978.1423943,368.8776852,251.9912739,438.5434126,1364.05476
2015-07-21,371.0,254.0,444.0,495.0,331.0,500.0,107.0,192.0,,,518.0,578.0,,,,,,,268.5,344.744,440.32817719999997,440.0801443,401.21000710000004,,1351.809816,989.2776417000001,369.99428969999997,252.59488309999998,442.88155710000007,1351.809816
2015-07-22,377.0,257.0,454.0,505.0,337.0,511.0,108.0,193.0,,,519.0,580.0,,,,,,,276.0,354.815,444.7102335,444.1971799,403.2393904,,1356.7237089999999,1007.1953490000001,375.5276032,256.1657648,453.2656495,1356.7237089999999
2015-07-23,378.0,258.0,456.0,510.0,341.0,516.0,107.0,195.0,505.0,542.0,521.0,584.0,,,,,,,282.0,355.63800000000015,444.2102199,443.9019272,406.3235438,,1359.3381789999999,1018.977251,376.71221,256.6403592,455.2360915,1359.3381789999999
2015-07-24,382.0,261.0,463.0,521.0,345.0,521.0,108.0,197.0,,,523.0,586.0,,,,,,,288.5,363.805,446.88669969999995,446.7518241,408.48072460000003,,1361.481625,1021.5527519999999,381.02436600000004,259.9496423,461.97955999999994,1361.481625
2015-07-27,387.0,266.0,467.0,539.0,359.0,538.0,109.0,200.0,,,527.0,591.0,135.0,365.0,587.5,152.5,420.0,647.5,297.5,370.309,451.58968430000004,451.44157199999995,417.2297412,,1360.237957,1046.440526,385.95815519999996,265.38743109999996,465.8395097,1360.237957
2015-07-28,389.0,267.0,470.0,533.0,353.0,534.0,109.0,200.0,,,528.0,591.0,,,,,,,293.25,361.342,450.5615648,450.52109079999997,416.10036560000003,,1367.01172,1035.96919,387.73646099999996,266.21831380000003,469.0563279,1367.01172
2015-07-29,390.0,267.0,471.0,522.0,343.0,521.0,108.0,200.0,,,527.0,585.0,,,,,,,285.0,352.789,448.7659738,448.7169942,413.0170508,,1387.991037,1019.9287099999999,388.70310710000007,265.8559093,469.63016799999997,1387.991037
2015-07-30,390.0,267.0,470.0,514.0,336.0,511.0,108.0,199.0,507.0,546.0,527.0,584.0,135.0,365.0,587.5,152.5,412.5,647.5,287.25,355.84,449.01282630000003,448.6103081,412.15576580000004,,1376.9547949999999,1011.443443,387.97452799999996,265.965847,468.32977089999997,1376.9547949999999
2015-07-31,391.0,271.0,475.0,524.0,344.0,509.0,109.0,201.0,508.0,547.0,528.0,585.0,,,,,,,284.0,353.462,447.59251960000006,448.18468770000004,418.5055851,,1305.848777,1042.700042,389.65175289999996,269.5177767,472.09500310000004,1305.848777
2015-08-03,392.0,271.0,480.0,533.0,349.0,518.0,108.0,202.0,,,529.0,586.0,135.0,365.0,577.5,152.5,412.5,647.5,290.0,355.589,448.5506432,449.6477001,421.01042570000004,,1307.784918,1050.8811349999999,390.850112,269.4355409,476.2339723,1307.784918
2015-08-04,393.0,270.0,483.0,529.0,344.0,513.0,108.0,202.0,,,531.0,588.0,,,,,,,293.0,357.469,450.17425599999996,451.61116560000005,418.6067597,,1312.8199789999999,1049.523209,391.9049988,269.2528691,479.5896445,1312.8199789999999
2015-08-05,391.0,268.0,480.0,518.0,339.0,508.0,107.0,202.0,,,531.0,588.0,,,,,,,290.0,355.50199999999984,446.9960575,447.44352230000004,415.6221749,,1311.707288,1048.1176189999999,389.6485148,267.16482110000004,476.5064392,1311.707288
2015-08-06,395.0,275.0,481.0,528.0,348.0,519.0,108.0,204.0,511.0,553.0,534.0,589.0,,,,,,,301.0,367.93699999999995,446.8726375,447.5242903,417.4092079,,1309.723161,1058.927002,394.3831487,273.6763519,478.1758273,1309.723161
2015-08-07,401.0,278.0,490.0,540.0,358.0,531.0,108.0,205.0,,,537.0,590.0,,,,,,,305.75,371.017,450.44807289999994,451.31859519999995,420.9349723,,1316.009325,1076.1703519999999,399.7148157,277.4546955,487.13363539999995,1316.009325
2015-08-10,401.0,278.0,489.0,540.0,356.0,531.0,107.0,206.0,,,538.0,593.0,135.0,362.5,572.5,152.5,412.5,647.5,298.0,368.798,450.1760653,450.6608398,419.7788011,,1326.138556,1076.86932,400.0538558,277.5021845,485.8222522,1326.138556
2015-08-11,401.0,278.0,494.0,556.0,370.0,548.0,108.0,208.0,,,541.0,595.0,,,,,,,308.0,377.504,453.8235959,454.60853679999997,426.179953,,1304.4558630000001,1100.0170269999999,399.71463,276.5949557,490.5129757,1304.4558630000001
2015-08-12,405.0,281.0,503.0,568.0,379.0,562.0,110.0,211.0,,,546.0,601.0,,,,,,,315.0,379.656,460.3498053,460.80784739999996,431.7351616,,1295.868635,1116.1561789999996,404.22395739999996,280.0886382,499.5103449,1295.868635
2015-08-13,403.0,279.0,501.0,556.0,369.0,549.0,110.0,212.0,512.0,558.0,544.0,599.0,135.0,362.5,572.5,,,,312.5,381.73199999999997,458.06416169999994,458.6650358,427.532363,,1274.996367,1107.015969,401.3468022,277.97819100000004,497.67190580000016,1274.996367
2015-08-14,401.0,278.0,495.0,542.0,367.0,546.0,110.0,211.0,,,543.0,599.0,135.0,362.5,572.5,152.5,407.5,670.0,312.75,380.31,456.9930241,457.7596586,427.24780260000006,,1286.101667,1098.1552179999999,400.1889999,277.378291,493.14817589999996,1286.101667
2015-08-17,402.0,279.0,492.0,548.0,371.0,551.0,111.0,212.0,,,543.0,599.0,135.0,365.0,572.5,,,,309.25,382.154,458.1689352,459.0020925,431.29413650000004,,1322.46122,1107.940008,401.3016492,277.8532702,490.47257980000006,1322.46122
2015-08-18,403.0,280.0,495.0,547.0,370.0,552.0,112.0,213.0,,,544.0,600.0,,,,,,,313.0,387.35900000000004,458.49989450000004,458.8032839,424.1956846,,1326.722644,1103.1451550000004,402.84103419999997,278.7678326,493.20049129999995,1326.722644
2015-08-19,407.0,282.0,501.0,559.0,382.0,564.0,113.0,216.0,,,545.0,601.0,,,,152.5,407.5,665.0,322.5,393.681,461.0386612,461.2408348999999,432.38881449999997,,1329.1155820000001,1115.653092,406.542315,281.55053060000006,499.5723007,1329.1155820000001
2015-08-20,415.0,289.0,510.0,566.0,387.0,573.0,115.0,217.0,516.0,563.0,548.0,605.0,,,,,,,332.0,401.69199999999995,464.76897189999994,465.4718274,437.11252649999994,,1345.706536,1129.410505,414.1661006,287.7668688,509.00995530000006,1345.706536
2015-08-21,422.0,293.0,523.0,578.0,397.0,585.0,117.0,221.0,,,551.0,607.0,,,,,,,346.5,413.389,469.62471150000016,470.67863289999997,446.1149047,,1359.7087199999999,1145.908431,421.1290534,291.9477691,521.3725593,1359.7087199999999
2015-08-24,442.0,307.0,554.0,607.0,420.0,617.0,120.0,228.0,,,561.0,619.0,137.5,375.0,580.0,157.5,427.5,687.5,365.5,425.93300000000005,482.0474789,482.9607734,469.38070669999996,,1409.291785,1189.319843,441.94857989999997,306.0611788,552.7689740000002,1409.291785
2015-08-25,433.0,300.0,537.0,584.0,400.0,592.0,120.0,228.0,,,560.0,619.0,136.5,375.0,580.0,157.5,445.0,687.5,344.0,424.04400000000004,468.9614942,470.964617,456.8767845,,1396.80834,1160.749108,432.50160700000004,299.62579439999996,535.9317303,1396.80834
2015-08-26,434.0,302.0,535.0,587.0,403.0,594.0,122.0,230.0,524.0,575.0,561.0,620.0,,,,,,,346.0,395.426,470.2168206,471.8750743,457.71858530000003,,1398.592669,1168.356964,433.4234377,301.5487986,533.7294711000002,1398.592669
2015-08-27,425.0,295.0,523.0,575.0,393.0,582.0,122.0,227.0,,,558.0,618.0,,,,,,,323.0,376.356,460.5454664,462.26597819999995,445.916517,,1384.758095,1149.020701,424.3393553,294.000383,521.684133,1384.758095
2015-08-28,421.0,293.0,519.0,567.0,385.0,573.0,122.0,225.0,,,558.0,616.0,,,,157.5,442.5,712.5,323.0,384.457,460.54676969999997,462.12571799999995,441.319705,,1365.7941720000001,1139.326044,420.94027580000005,292.0419571000001,517.3908501,1365.7941720000001
2015-08-31,434.0,301.0,524.0,565.0,387.0,569.0,126.0,225.0,515.0,573.0,556.0,616.0,,,,157.5,442.5,712.5,323.0,392.586,461.5164153,465.8686382,443.28174129999996,,1356.657649,,432.9477942,300.7009585,523.311068,1356.657649
2015-09-01,431.0,298.0,520.0,574.0,394.0,578.0,123.0,227.0,,,557.0,618.0,,,,,,,340.875,406.781,462.2149569,466.6731322,450.19730489999995,,1343.075484,,429.3663796,298.052464,519.2671063999999,1343.075484
2015-09-02,433.0,299.0,524.0,571.0,390.0,575.0,124.0,227.0,518.0,576.0,557.0,618.0,,,,,,,341.5,401.80400000000003,461.24692189999996,465.71519689999997,449.42213030000005,,1342.716457,,431.4316451,299.4097108,523.3634065,1342.716457
2015-09-03,435.0,300.0,530.0,566.0,387.0,570.0,124.0,225.0,,,557.0,618.0,,,,,,,330.5,400.93199999999996,461.4230614,465.72718990000004,449.5631377,,1338.9888779999999,,433.8323045,300.394226,530.0019325000002,1338.9888779999999
2015-09-04,438.0,303.0,535.0,571.0,391.0,576.0,125.0,226.0,,,557.0,619.0,140.0,375.0,580.0,,,,338.125,409.49699999999996,465.51605710000007,469.8365181,453.17194620000004,,1339.190043,,436.92694000000006,303.0449287,534.7373383,1339.190043
2015-09-07,440.0,305.0,536.0,571.0,390.0,576.0,125.0,226.0,,,,,,,,,,,336.625,,,,,,,,,,,
2015-09-08,439.0,304.0,534.0,563.0,382.0,567.0,124.0,225.0,,,556.0,618.0,,,,157.5,447.5,712.5,330.5,387.85900000000004,463.9992785,468.0883547,451.3580455,,1340.3510119999999,1139.0592589999999,437.47296270000004,303.90864,534.2508795,1340.3510119999999
2015-09-09,434.0,302.0,525.0,559.0,381.0,561.0,122.0,226.0,,,554.0,617.0,,,,,,,319.0,392.87699999999995,458.3233687,462.37739410000006,446.6597984,,1327.208951,1132.696477,432.8145102,301.8569661,524.5996018999998,1327.208951
2015-09-10,439.0,307.0,530.0,558.0,378.0,563.0,125.0,226.0,518.0,576.0,554.0,617.0,,,,,,,324.0,387.039,463.2398232,466.8576092,448.3080848999999,,1327.785096,1128.127724,438.02706910000006,307.1010268,530.3050614,1327.785096
2015-09-11,442.0,311.0,531.0,560.0,381.0,564.0,127.0,226.0,,,552.0,617.0,140.0,390.0,590.0,157.5,440.0,712.5,328.375,386.01800000000003,463.4033715,467.3483601,448.9020147,,1331.1682640000001,1130.625517,441.086,310.8195596000001,531.207183,1331.1682640000001
2015-09-14,444.0,314.0,533.0,559.0,381.0,562.0,128.0,225.0,,,553.0,617.0,,,,157.5,440.0,712.5,333.0,385.79900000000004,464.9429317,468.6940322,449.36199639999995,,1324.8544689999999,1129.214255,443.69614800000005,314.3158331,533.4506208,1324.8544689999999
2015-09-15,445.0,314.0,532.0,554.0,375.0,557.0,130.0,225.0,,,553.0,617.0,,,,,,,331.0,385.35900000000004,467.2598178,470.8445478,447.8285663,,1320.318905,1125.466084,444.0560447,315.1774861,533.0629581999998,1320.318905
2015-09-16,442.0,312.0,529.0,559.0,379.0,565.0,130.0,225.0,,,552.0,616.0,,,,157.5,430.0,712.5,323.5,380.642,464.2430893999999,467.5363821,445.2355556,,1318.1663839999999,1129.1269929999999,441.4695256,312.7006454,530.1251797,1318.1663839999999
2015-09-17,441.0,310.0,531.0,570.0,389.0,577.0,130.0,225.0,517.0,576.0,553.0,617.0,,,,,,,316.0,379.501,462.62303770000005,465.7213451,449.68967010000006,,1309.5994369999999,1138.4490289999999,440.14135819999996,310.8472002,531.2690121999998,1309.5994369999999
2015-09-18,447.0,314.0,542.0,578.0,396.0,586.0,130.0,224.0,,,556.0,620.0,,,,,,,321.75,389.226,464.23307170000004,468.08914100000004,450.5912132,,1309.676971,1148.175961,446.2777659,315.11348799999996,542.9328693,1309.676971
2015-09-21,453.0,321.0,549.0,577.0,393.0,585.0,130.0,226.0,,,556.0,619.0,140.0,390.0,595.0,157.5,430.0,712.5,308.0,385.786,465.20277130000005,468.6127937,449.9432351,,1306.480014,1148.293916,452.5688027,321.8348918,549.7020406,1306.480014
2015-09-22,468.0,334.0,565.0,598.0,411.0,607.0,134.0,228.0,,,559.0,623.0,,,,,,,336.0,399.899,474.10735139999997,477.2692659,460.87957019999993,,1321.6080539999996,1179.0950970000001,467.60757800000016,335.9235821000001,566.1891505,1321.6080539999996
2015-09-23,475.0,343.0,569.0,598.0,411.0,608.0,136.0,229.0,,,560.0,624.0,140.0,395.0,610.0,162.5,430.0,712.5,334.0,403.055,476.06848139999994,479.1539238,463.3203875,,1338.296756,1182.036801,475.1908767,344.2058921,569.5234842,1338.296756
2015-09-24,486.0,356.0,573.0,614.0,425.0,623.0,139.0,233.0,523.0,586.0,563.0,629.0,,,,,,,351.5,409.38800000000003,483.40290439999995,486.6682011,471.11730539999996,,1346.319684,1204.685883,485.83206409999997,357.4845958,573.6725127000002,1346.319684
2015-09-25,487.0,356.0,577.0,617.0,426.0,626.0,141.0,235.0,,,566.0,637.0,140.0,397.5,610.0,,,,346.5,413.43300000000005,481.2477893,483.90544689999996,468.23450210000004,,1351.8396890000001,1207.139929,487.4554465,357.50635819999997,578.0287797,1351.8396890000001
2015-09-28,503.0,368.0,598.0,651.0,457.0,663.0,149.0,242.0,,,573.0,643.0,140.0,397.5,605.0,162.5,457.5,762.5,376.0,504.205,492.4232323,494.34507879999995,482.83878489999995,,1371.822035,1248.129725,503.07002489999996,370.1591182,598.8856542999997,1371.822035
2015-09-29,518.0,383.0,611.0,663.0,469.0,673.0,157.0,248.0,,,579.0,649.0,,,,162.5,460.0,770.0,381.0,509.19,502.99836969999996,505.5811863,499.4274864,,1408.073794,1263.992804,519.1096196000002,384.9763982,612.777075,1408.073794
2015-09-30,520.0,383.0,611.0,664.0,461.0,682.0,154.0,247.0,536.0,604.0,581.0,647.0,140.0,397.5,605.0,,,,371.5,505.25199999999995,503.0596074,505.1284172,496.21466839999994,,1480.667707,1279.431366,520.5002866000002,383.7787475,610.6453114,1480.667707
